,ALogp2,naAromAtom,nO,ATSc1,ATSc3,ATSc4,ATSc5,ATSm1,C3SP2,SC-3,SC-5,minwHBa,minHaaCH,minaaCH,maxHBa,hmin,gmin,LipoaffinityIndex,ETA_AlphaP,ETA_Epsilon_3,ETA_Shape_Y,ETA_BetaP_ns_d,ETA_EtaP_F,ETA_Eta_B,FMF,nHBAcc,MDEC-33,MLFER_A,nTRing,XLogP,AMR,BCUTw-1h,BCUTc-1h,BCUTp-1h,SCH-6,SCH-7,VCH-6,VC-3,SPC-4,minHBd,minHBa,maxHBd,ETA_dEpsilon_B,ETA_dEpsilon_D,ETA_Shape_P,ETA_BetaP,MDEC-23,MLFER_BH,nRing
1000,4.67856900000001,18,0,0.246926536373759,0.19957758237881,-0.168433692894338,0.0965691342748545,28.4399212051059,2,1.42886901662352,0.0,0.6765470941463,0.423306040199979,2.02593652546213,3.43014014865205,-0.0132405045351472,0.56339074929533,11.6936353008569,0.48519,0.44026,0.22901,0.03704,0.87992,0.22737,0.4,4,3.63291310225116,0.391,3,3.635,119.250299999999,14.0061206952426,0.202871171109406,9.7156442597208,0.272165526975908,0.288675134594812,0.078583786639699,0.849787366213697,2.29482002145801,0.282241906021667,3.36533793146888,0.345639093600403,0.05081,0.03167,0.07634,1.31481,19.3039566952542,1.46499999999999,3
1214,1.67417720999999,15,4,0.518472880772823,0.0537568106680279,-0.0490759519931533,-0.0192120456685023,25.0978761421637,5,1.74564314303798,0.558069103083796,-0.374305555555555,0.557302650226757,1.7066262755102,12.2162326782564,-0.0304992039285871,-0.374305555555555,6.88201453187933,0.4697,0.44667,0.48387,0.02273,0.99038,0.33434,0.472222222222222,1,15.4882233326667,0.003,10,2.05199999999999,89.9016999999999,15.9979327627794,0.299044554159195,10.6205163038021,0.437203809836972,0.847281755918611,0.138141172483985,0.74329638581918,4.66474741782312,0.0,5.1864784318482,0.0,0.0923,0.0,0.17742,1.42045,17.8825668938902,0.931999999999999,4
1617,7.59718969,12,2,0.291685120856942,0.00709750408341616,0.0157275616310337,-0.00103453494881832,27.9089183723583,4,1.97293295797552,0.310543824489773,-0.923872457742406,0.383266014739229,2.00417989417989,10.7124745679933,-0.275705821680524,-0.923872457742406,11.5611912055248,0.48333,0.44054,0.35013,0.0,0.84974,0.46166,0.30188679245283,3,7.77276259723762,0.591,4,3.256,113.931899999999,15.9959272391025,0.283423710711606,12.5385354678525,0.212027587829318,0.38185128113423,0.081907869390292,1.1913315774233,3.60891677473007,0.69477829468365,2.60624485596707,0.69477829468365,0.04862,0.01757,0.17241,1.16346,26.9282469241082,1.22099999999999,3
1604,6.77092441,12,3,0.345273543730443,-0.00628239286432978,0.0285848648742209,0.00233945979793381,29.6833874078993,4,2.47871383707864,0.663850416851023,-0.94892365730276,0.425562287414966,1.76381396681721,10.7344781692912,-0.265501740047871,-0.94892365730276,10.3941400379327,0.47778,0.44026,0.30233,0.01852,0.90691,0.61246,0.296296296296296,3,4.59435545026097,1.134,4,2.596,115.176999999999,15.9969335434631,0.283430597188746,13.5135734781869,0.199487237509779,0.428719199640192,0.0797848887127595,1.40558964790873,5.02562731615291,0.468613672840799,2.51303812883178,0.691722739128094,0.05147,0.03448,0.1938,1.16667,23.2532356889588,1.532,3
1841,1.56925728999999,21,3,0.36962629087559,-0.0956542586027082,0.136758256002672,-0.0338213119852849,42.8111404463493,5,2.14665297551828,0.374952753961405,0.317748365125293,0.446614098822515,1.81001917684671,10.3139652911003,-0.223762250926853,-1.39905836243065,11.9155326178505,0.49216,0.44783,0.35259,0.04412,0.97478,0.26107,0.507936507936507,1,17.9332738320227,1.089,12,2.65799999999999,146.5759,31.972072698739,0.0871539091118784,13.4023893916663,0.578866678429223,1.00857361974407,0.367171869077452,1.26663631125547,4.9856051973194,0.410155098842817,-1.39905836243065,0.454222022285791,0.06336,0.02707,0.03984,1.28676,38.8881769959215,1.751,6
597,0.15578809,0,2,0.157908103790522,-0.0378627058831686,0.00609188988170417,0.0127103542880222,22.5489380710818,1,2.39445404566419,1.08504252176117,1.54597080498866,0.0,0.0,10.4567774470899,-0.0513651502267574,-0.108301694906357,7.8738452220595,0.48413,0.44737,0.29508,0.0,0.21154,0.46487,0.333333333333333,2,5.02609772455282,0.693,10,3.642,81.4057,15.9959241983823,0.125008230984744,12.4606830313636,0.428855364161831,0.974374138317533,0.360803470102117,2.01430020206077,6.45369943228177,0.228847828483245,10.0106589348702,0.33831175988914,0.00735,0.04113,0.16393,0.64286,19.4902656495557,0.839,4
472,6.61106944,16,2,0.176178943949351,-0.0830226915517887,0.0340526424735641,-0.00126639989881251,36.9748378867794,4,1.53563963440437,0.53269156536377,0.394343625939645,0.467521485960639,1.76815493492778,9.78906381767583,0.267521485960639,0.394343625939645,6.92915063637867,0.50476,0.44286,0.39623,0.1,1.00262,0.3555,0.533333333333333,0,8.65432977365912,0.869,4,3.30899999999999,90.3118,34.9698542862888,0.119706654926021,10.4898328625459,0.191638319043509,0.49172494736113,0.0689458557658021,0.756668323577738,4.05270024190243,0.511163195095148,0.633205267083801,0.534971655979502,0.12643,0.04957,0.20755,1.5,22.1270455199745,0.651,3
1877,1.17874448999999,6,5,0.463748161870806,0.0160450850210043,0.0289969819883595,-0.219877808647226,19.8723451777047,1,1.06622353758308,0.390016657173666,-0.648047970731502,0.693630598072562,1.04497260015117,11.4091619425548,0.118749999999999,-0.648047970731502,2.15017423638657,0.44792,0.43333,0.34884,0.09375,0.82383,0.35628,0.2,2,5.08567526475976,1.13,1,2.635,57.278,15.9989285054316,0.293451176977861,8.8025820476524,0.0555555555555555,0.198741681621645,0.0208333333333333,0.310001144311075,2.6497691677728,0.640648935500125,4.8755536659108,0.660116898994063,0.05685,0.10099,0.25581,1.15625,7.9147990802234,0.797,1
1301,0.0120560400000001,14,3,0.468720647580085,-0.0986473691635653,0.168930705612018,-0.117891950137547,40.6110419527317,2,2.20112964778766,0.815532093423991,-0.355749874023682,0.478666622028364,1.93654583091271,13.1442204428067,-0.0626451220920467,-1.77868386534998,5.31732371776917,0.47444,0.44634,0.4356,0.01667,1.11487,0.44484,0.48,6,17.0354952877211,0.25,7,3.092,109.971599999999,31.9731990068285,0.265162466235634,13.1097027555637,0.634692824213567,1.12031860692445,0.329830587538542,1.04205813425734,5.90426775780616,0.433969907407407,-1.77868386534998,0.433969907407407,0.06119,0.03535,0.13349,1.35833,19.5156183097458,1.755,5
1315,0.01954404,21,4,0.841256271565129,0.0785394039152621,0.122493748798969,-0.208567489638483,42.6107275563949,1,2.21040346323196,0.593344438115777,-0.771534087286033,0.490757266228623,1.69900783152767,12.0960882605516,0.0391463923532374,-0.771534087286033,6.25442794376708,0.46825,0.44286,0.42,0.06667,1.25893,0.49182,0.456521739130434,6,15.3933213704499,0.998,5,1.11799999999999,116.7302,34.9688540022979,0.249299923126195,10.98519835991,0.431775088645563,0.793569133326142,0.11169471876901,0.836054322247056,5.36416584122171,0.476972608870606,0.640071459851201,0.640418505556492,0.10414,0.0538,0.19797,1.50833,18.5530774373367,2.907,4
1370,8.13618575999999,12,2,0.24578713841902,-0.0903153131192526,-0.00340367166359572,0.0224500734006987,57.528490740927,0,1.76698830277374,0.464615616705783,0.54352789675541,0.420748841717757,2.15415049581789,10.2639352201786,0.175996708868732,-1.53122427983539,4.40759868675911,0.54511,0.43818,0.38621,0.18421,0.93804,0.53413,0.52,0,9.66523278418239,1.22099999999999,2,3.861,90.4362999999999,34.9720096271636,0.149488666075977,12.3455442846494,0.111111111111111,0.411900753465171,0.0416666666666666,1.17064809783147,3.79448260431995,0.411797948860614,-1.53122427983539,0.411797948860614,0.15753,0.06087,0.34023,1.42105,11.3528175963565,0.459,2
973,2.24760063999999,0,1,0.103972567299285,-0.0183900152639226,0.000911311097414367,0.00347045112587835,30.4874189433897,1,2.22606535332623,0.986404837013492,1.59149549634668,0.0,0.0,10.5227737739953,0.00264719545225497,-0.0656755217519113,9.45686896043175,0.50216,0.44667,0.27155,0.0,0.37603,0.40421,0.346938775510204,1,5.02609772455282,0.348,10,5.627,91.7978999999999,34.9693803573453,0.101812728166152,13.5312415483347,0.428855364161831,0.943023408324841,0.345856825618486,1.87593517116877,6.40580008154262,0.220612715357033,1.01538130673834,0.220612715357033,0.02283,0.02026,0.18534,0.77273,21.3210525827088,0.554999999999999,4
772,0.00519840999999991,6,2,0.178973991096595,-0.0392199276589521,0.0119498872243597,-0.00388133242905944,20.5489380710818,3,1.60774022673086,0.292930599473082,0.252822656840514,0.450505598072562,1.7308094765684,11.7726806972789,0.139305555555555,0.152824074074074,6.48251839393319,0.48246,0.4434,0.27273,0.02632,0.63868,0.27023,0.333333333333333,1,4.13085192089075,0.546,6,3.21399999999999,77.7139,15.9959231911761,0.155865424437963,12.3300998781326,0.3675295590052,0.829541740437973,0.19918720750256,0.956045267793335,3.54073708267757,0.515121763983371,9.65555303602922,0.515121763983371,0.03986,0.02404,0.12727,1.07895,18.0310448702049,0.8,3
261,4.98539583999999,18,2,0.425818394598721,-0.0692653161834126,0.163892560828767,-0.0748002371842131,40.0366714108083,4,1.49564907378281,0.282360161368812,0.98075129078237,0.379391876600293,2.12924259077583,6.07660264974523,-0.207446969241476,-1.10495725420346,14.1775628236305,0.49687,0.44545,0.27673,0.03125,0.85173,0.10006,0.476190476190476,1,10.0098020091336,0.003,6,3.081,142.830599999999,31.972072585905,0.0785929698823813,13.7617889868361,0.411054415864797,0.516358641251584,0.235134779101904,0.959499620740812,3.97261107228477,0.0,-1.10495725420346,0.0,0.05291,0.0,0.03145,1.21094,33.3104824754646,1.47499999999999,5
137,0.207662490000001,18,4,0.496934821391387,-0.0997381115872382,0.0968592516512985,0.0411884033859004,36.4578564434402,3,1.92443075329606,0.274971652376843,0.201885956569025,0.476915024748441,1.6879472138776,9.94375091442784,-0.392597886844473,-0.20255297013459,11.4520879191174,0.47677,0.44505,0.31144,0.04545,0.9322,0.26106,0.484375,1,10.3289766873167,1.089,6,2.701,135.7486,15.9979449370007,0.116246338016988,11.6297551641559,0.392325676582165,0.617636603596564,0.182725019492233,0.914556702638837,4.3141721123639,0.494347636801749,2.47504926658474,0.519557239993167,0.05716,0.02886,0.04237,1.2197,34.0759994860394,1.988,5
884,0.927946889999999,21,3,0.377686302241054,-0.0824787408842996,-0.125730694361407,0.0624305629576867,32.0474559872611,2,2.15392650550319,0.470227867507653,-0.693869520030234,0.621343537414966,0.984799134147077,14.2552513683006,0.0778798185941042,-0.693869520030234,7.2293656298356,0.45659,0.44444,0.45487,0.09615,1.22821,0.47851,0.552631578947368,2,13.195888269639,1.632,5,2.234,103.6558,18.9994114966137,0.144367513869537,10.908398407448,0.405957098668345,0.879001693932094,0.126036297108184,0.710508183939127,4.73988076309043,0.483732481418493,1.16180272108843,0.589313485035887,0.13797,0.06258,0.13237,1.53846,25.4483106894491,1.686,4
681,1.00460529,12,4,0.358878174767231,0.0668253488846424,-0.0228288978930065,-0.0618855266460933,21.0978761421637,4,1.5024730498694,0.447758071991935,-0.517129629629629,0.572181122448979,1.40115457294028,11.917634164777,0.0644444444444443,-0.517129629629629,3.68401096760309,0.46296,0.444,0.48,0.05556,0.98391,0.33866,0.5,1,11.6145129959812,1.089,6,1.128,71.3637,15.9979287294014,0.299289077547912,10.4839173784737,0.168957858462184,0.49847386133497,0.0576473536265634,0.571515120749735,3.67404920516801,0.552385440287225,5.1649074074074,0.609864024313429,0.11,0.05704,0.18,1.43056,14.841595321239,1.201,3
1793,2.70174969,21,5,0.461363563729136,-0.0383346405048179,0.026383145740779,0.00954706003145324,41.0000982161547,4,2.28558553296231,0.426346367454153,-0.995074580059282,0.473899229444864,1.66453079350667,10.7094217078775,-0.335231442113882,-1.75966609410006,7.84408447351714,0.48387,0.44253,0.36667,0.03226,1.14781,0.49534,0.431372549019607,3,14.1438615996933,1.47899999999999,5,2.693,135.9585,31.9720725678192,0.2834512277445,13.4969680381181,0.446735636239961,0.745287859342559,0.237523441651095,1.02917783956126,4.64244883963464,0.361880383074276,-1.75966609410006,0.710465947915356,0.0975,0.04696,0.12222,1.40323,32.9260475548807,1.64,4
1061,4.85144675999999,18,4,0.652973592948213,-0.111001449082196,0.0934901707763991,0.0377268433149476,39.9599005824829,5,2.14104072471641,0.395762464275441,-0.334541965294164,0.522194625535399,1.44473009369619,14.1227081712412,-0.391055727081159,-0.449984099611174,11.7153787545018,0.47197,0.44433,0.35716,0.04286,1.03537,0.34686,0.384615384615384,1,16.9399306471711,0.546,11,2.88,146.5245,18.9984089333646,0.227133254642939,12.6313757725274,0.264777017983939,0.566516640968908,0.0906216914849663,0.941581381593263,5.20537185865311,0.489976426186163,2.31764320731305,0.489976426186163,0.06726,0.01475,0.09801,1.23571,39.4222902535982,1.96899999999999,5
1251,0.03463321,12,2,0.673115655674494,0.286168467802257,-0.44731930366556,0.54325327458711,39.2108640177834,4,2.16460634902038,0.58964721824738,-0.519703430755017,0.539228631267321,1.31249375615391,13.258847780967,0.000436721134512985,-0.519703430755017,8.29338953784698,0.46625,0.44468,0.36588,0.01471,1.24282,0.40603,0.566037735849056,8,11.5877943717358,0.371,8,0.0580000000000001,131.275899999999,18.9984086942998,0.246557406322396,12.0837033154357,0.359450581607935,0.6511301068443,0.10610560788697,0.846951879591997,5.52715442043293,0.412759902285064,1.40333834800448,0.431972001763668,0.09285,0.03047,0.08531,1.39706,30.4953720787582,3.272,5
1531,6.53824899999999,21,3,0.68567412149185,0.171406603156068,-0.206123095928395,0.104330889332586,45.6183420573437,2,2.65611950461246,0.787267394463372,-0.751743444176938,0.490840909409031,1.30597187824103,13.9222519471894,-0.296767880763416,-1.62588085002519,9.67098047281332,0.47576,0.44505,0.34395,0.0303,1.21958,0.54422,0.538461538461538,6,10.6868179423125,0.416,6,3.12,132.7137,34.9688541348635,0.348901879896761,12.5024155204484,0.700394779665961,1.21218514921006,0.189517713980515,1.218990160573,6.54714285250946,0.385635131499203,0.673162702727661,0.385635131499203,0.09521,0.01649,0.138,1.41667,27.0493840824605,1.32199999999999,5
1060,0.061504000000001,18,5,0.739376522671669,-0.102474087594114,0.106194191240922,0.0870831684969504,41.2323254789812,5,2.05648973535353,0.395762464275441,0.187286321910559,0.508795705782312,1.68566501542906,10.1009621139577,-0.444750664622251,-0.331482486385535,11.7855950852978,0.47477,0.44653,0.33586,0.04054,1.0017,0.22306,0.485714285714285,1,16.9399306471711,0.546,12,3.022,151.2184,15.9989563158904,0.191776114600016,12.6689024766983,0.366839090599904,0.618756565306103,0.169678632989175,0.946628684502369,5.18132073361256,0.477500624447541,2.48296350209763,0.477500624447541,0.06042,0.01354,0.04744,1.21622,40.2730648261593,2.173,6
221,1.56025080999998,18,4,0.494604929154269,-0.0898655648624052,0.145037734394903,-0.0908640154567937,37.4578564434402,3,2.35000042206519,0.379716690247958,0.237958936592119,0.469374515489182,1.66820547951861,10.0602452034594,-0.432597886844473,-0.19747846971918,12.0777755239173,0.47745,0.44468,0.36345,0.04412,0.94238,0.43971,0.44776119402985,1,13.6242600159802,1.089,6,3.144,143.0115,15.9979459527319,0.116272428250002,12.27311149427,0.481253433104386,0.698069687132229,0.255090487159067,1.32954367928486,5.15380158840957,0.458861100139154,2.46605387474344,0.503932239993167,0.05394,0.02789,0.10267,1.19853,35.9616783637462,2.013,5
337,0.113030439999999,15,4,0.35256505966907,-0.0320130528431566,-0.056313959981484,-0.0232682183142945,24.0978761421637,3,1.58521805656105,0.303155315497803,-0.0810128495842776,0.564101080246913,1.42883744855967,11.9658888644224,-0.111319444444444,-0.0810128495842776,5.11500877755515,0.46825,0.44237,0.40678,0.04762,1.01227,0.33433,0.428571428571428,1,9.48780080746098,1.274,4,1.653,87.8492999999999,15.997931753676,0.165179274738941,9.87435320907996,0.318041381743977,0.597496136713649,0.0950842390965448,0.57003203387092,3.51759411839632,0.535246362433862,5.78948885109599,0.608345067480619,0.09361,0.04748,0.15254,1.44048,20.7767572106651,1.226,3
1834,7.5625,24,1,0.12996584000663,-0.0185539988958948,0.00563379940106125,0.00935051303898393,26.1344493368174,6,1.50528510601516,0.365693494702146,0.27949950659276,0.464010847107438,1.71559618291761,9.84479457835067,-0.0485462726757369,0.27949950659276,11.1061760996235,0.48933,0.44925,0.36785,0.02,1.10975,0.12123,0.6,1,13.415716594466,0.546,11,3.22499999999999,113.645199999999,15.9949209367004,0.182002291754709,12.2810718168807,0.354353264411483,0.634645424255741,0.118717812141698,0.66047261142098,3.8280846278567,0.513026940516794,9.84479457835067,0.513026940516794,0.10192,0.01718,0.02725,1.59,35.38640840716,1.005,5
542,0.439568999999998,22,2,0.374364833135946,-0.0842946613454861,0.150225949871451,-0.0557596877297581,42.3966517120848,3,1.85923916550815,0.370790811898598,0.392305267810039,0.440910186237593,1.83338847177508,10.0174917110995,-0.210390912448542,-1.39021422634865,14.2303637895937,0.49412,0.44783,0.31548,0.02941,0.95126,0.15491,0.515625,2,11.329506264534,0.546,12,4.168,148.1857,31.972072692033,0.184810991269969,12.9783414350759,0.6550217235347,1.21248117750436,0.340753282793062,1.09225772909663,4.63644047075362,0.471902200136277,-1.39021422634865,0.471902200136277,0.06027,0.01361,0.01984,1.31618,32.2088654367385,1.912,6
1824,7.00131599999999,21,4,0.548702395696624,-0.0277070082314088,0.0297413382915623,-0.00270769387528405,44.2297174586991,4,3.30004597012322,0.636373961436386,-1.03709849021506,0.525595238095238,1.44081198724284,14.3612152101931,-0.314823278848576,-3.00388176936961,9.51607357816385,0.47619,0.44222,0.32813,0.03125,1.19768,0.69469,0.44,2,11.894561353586,1.134,5,3.782,134.664,31.972072659676,0.28355059855517,13.4154056628462,0.446735636239961,0.738842003576757,0.237523441651095,1.18503893865052,5.36122128898348,0.493585682477988,-2.01610642331817,0.7149103923598,0.11221,0.03375,0.13594,1.38281,30.7414945950153,1.142,4
1507,5.72214240999999,18,6,0.721044394358694,0.069522526576248,-0.0740838646254262,0.0179278989353525,39.1488583522883,6,2.48224184542117,0.360927581500651,-1.03916974415444,0.524042383156966,1.19757098405144,13.7942079590284,-0.0858604025936693,-1.03916974415444,8.63182224883308,0.4632,0.44194,0.39252,0.04545,1.24231,0.5635,0.442307692307692,3,16.4252567362884,1.134,5,3.39699999999999,131.9254,18.9984089751812,0.299435611310061,12.4177430314124,0.264777017983939,0.596501464754023,0.0886480592872423,0.859054192627182,4.95642389809644,0.529779327272146,5.3177918306097,0.709419642355638,0.10814,0.03275,0.13863,1.38636,37.1201699929808,1.442,4
1904,0.528965290000002,12,6,0.691667321193067,-0.108499982340004,0.170928056842948,-0.136205653022506,30.6468142132456,3,1.48415745957926,0.420600560352378,0.0428861724027676,0.519627700617284,1.54324905869142,9.99671099458301,-0.271617063492063,-0.434748703493743,5.28647593410839,0.46154,0.44054,0.375,0.05769,0.98181,0.2928,0.3125,2,12.6456003020848,0.985,4,0.688,105.1635,16.0008034734922,0.111793590795136,10.6626810515024,0.325429890735946,0.715067299655336,0.12260840167075,0.695107823947474,4.13800956613251,0.431202207734945,5.17395092779558,0.613278696544649,0.07056,0.05968,0.16667,1.20192,22.9634202490208,1.409,3
