,ALogp2,naAromAtom,nO,ATSc1,ATSc3,ATSc4,ATSc5,ATSm1,C3SP2,SC-3,SC-5,minwHBa,minHaaCH,minaaCH,maxHBa,hmin,gmin,LipoaffinityIndex,ETA_AlphaP,ETA_Epsilon_3,ETA_Shape_Y,ETA_BetaP_ns_d,ETA_EtaP_F,ETA_Eta_B,FMF,nHBAcc,MDEC-33,MLFER_A,nTRing,XLogP,ALogP,AMR,BCUTc-1l,CrippenLogP,SwHBa,SaasC,minHBd,minHBa,minaasC,maxHBd,maxaaCH,maxaasC,ETA_dEpsilon_B,ETA_dEpsilon_D,ETA_BetaP,ETA_EtaP_B_RC,MDEC-22,MDEC-23,MLFER_BH,MLFER_S
146,4.08242024999999,18,2,0.376895808516362,-0.0897832596216228,0.17540085868808,-0.0645385252909796,38.2688986736348,4,2.50652163094986,0.850029933071307,0.33685976876506,0.376567802526219,1.8226179957706,10.1887945011922,-0.251883552265774,-0.35791943378591,16.3659810175588,0.48519,0.444,0.27481,0.02778,0.91002,0.46751,0.407894736842105,2,6.75244348881853,0.546,6,5.015,2.02049999999999,154.7139,-0.360546235686659,7.03038,31.0590189858863,7.55065841834016,0.42199020347029,2.51035299188083,0.33685976876506,0.42199020347029,2.33968075297225,1.35074673070216,0.04216,0.01256,1.14583,0.02493,32.8356493907397,30.9344269982124,1.753,2.466
744,3.92673855999999,6,2,0.178026658303666,-0.0300277100097064,0.0046240258042687,-0.00457228785169096,21.5489380710818,4,2.13383964739248,0.443300978150812,0.291950113378685,0.439309807256235,1.73973167044595,12.1342031997984,0.108472222222222,0.113379629629629,6.73381598875661,0.48333,0.44286,0.36207,0.025,0.63802,0.48689,0.309523809523809,1,7.76200963023617,0.546,6,3.33399999999999,1.98159999999999,84.5061,-0.36073291192697,4.16838,10.8225699168556,2.71793839758125,0.497151084971025,9.73066980032754,0.32562358276644,0.497151084971025,1.99025462962962,1.20342592592592,0.03632,0.0227,1.05,0.03724,7.01658297152714,18.2354062358346,0.814,1.532
1542,0.137937959999998,18,2,0.272103812379725,-0.0781836899150154,0.104661651975973,-0.042356052062272,40.9089183723583,5,1.2399931544258,0.224513414017739,0.279058510592473,0.430276822634625,1.75762922510111,9.84520899161571,-0.211321091499767,0.279058510592473,18.727318623586,0.48889,0.43805,0.18357,0.02564,0.81071,0.19016,0.227272727272727,1,7.3520743525686,0.478,3,10.869,-0.371399999999998,162.4396,-0.36056302669509,9.72957999999999,33.5815767565986,4.63124337062572,0.195252300280241,3.52436026249001,0.279058510592473,0.495155962798012,2.16600113868136,1.21933780506765,0.0369,0.02193,1.08333,0.01149,0.0,30.452178218923,1.287,2.07899999999999
490,5.34950640999999,16,2,0.190558884408223,-0.0725353948395429,0.0296830662067907,-0.0109813799114601,24.0509822101245,5,1.56282908554046,0.386082763487954,-0.680036375661375,0.537806122448979,1.26112040186444,13.4907460615482,0.295812507873519,-0.680036375661375,7.41352026955352,0.47392,0.44237,0.40191,0.07143,1.10101,0.33433,0.5,0,8.88277358119636,1.171,4,3.109,2.31289999999999,87.5513,-0.360715611147752,3.77277,23.5265299162083,1.06326051585566,0.563714189475147,9.25854814290781,-0.680036375661375,0.627560549969911,1.86253401360544,0.750036848072562,0.13278,0.04575,1.55952,0.02821,10.1205213908609,24.8650694024472,0.907999999999999,2.05
843,0.105040810000001,9,1,0.170962606780189,-0.042332976669186,-0.00265567931509128,0.00186869791919979,24.8544099393703,4,1.65271442306779,0.49828252514927,0.362664635298564,0.441115362811791,2.0613492063492,12.6047110418241,0.1068003984001,0.141597222222222,7.31809116861405,0.47971,0.44603,0.31722,0.0,0.68733,0.2154,0.347826086956521,4,9.33325826946399,0.197,10,3.284,-0.324100000000002,91.5971,-0.294111146667999,4.19157,11.5815248908205,2.55495653817082,0.529198515054169,2.97614488851096,1.26050925925925,0.529198515054169,2.17909722222222,1.29444727891156,0.03596,0.02023,1.11957,0.02432,10.4848416609951,21.0429370186464,0.804999999999999,1.858
738,1.60757041,12,2,0.244694262919151,0.0583959062225173,-0.0606367359241575,0.0125744341678236,28.3966517120848,2,1.58602982724741,0.344881807473168,0.245735681733156,0.531574074074074,1.66800873435794,9.65861674751014,0.0905540202191987,0.245735681733156,5.38087300894084,0.49,0.44286,0.39796,0.05,0.99271,0.3555,0.5,2,7.05866220684807,1.089,4,1.845,1.2679,89.8233,-0.361357398010363,3.30431,17.9333405370616,4.42445385275832,0.547612948244036,2.04229738809103,0.245735681733156,0.596036630216825,1.86702932098765,1.10446244855967,0.09034,0.04818,1.4375,0.03067,5.83177872437953,15.5920356685794,1.67599999999999,2.882
1828,3.38118543999999,12,4,0.387375424678734,0.055412313419322,-0.0488480687818577,0.0173189927780267,31.8108260500125,4,1.79114818446421,0.430912217945201,-0.432725497606449,0.548966049382716,1.43799356470983,12.3102782851823,-0.000158660171887703,-0.432725497606449,4.38161539358309,0.47846,0.44237,0.44787,0.07143,1.0297,0.44482,0.5,1,12.8914389119574,1.208,4,2.18799999999999,1.83879999999999,86.3984999999999,-0.361319377814429,4.04397,13.822800639118,3.18504959631409,0.566495735155096,0.503164824457446,0.0623502412515228,0.588121892562504,1.74542438271604,0.958513899386915,0.11558,0.05032,1.40476,0.03347,3.91627591084306,17.4383265654611,1.139,2.826
1323,0.33097009,11,6,0.83646233878096,-0.146082806949647,0.0295965452188497,0.315855961774351,39.1345475529721,1,2.92050386702585,0.540911802259213,-0.227214277558793,0.477602291957311,1.56067906483581,12.7026298245805,-0.124382676681783,-5.25046217592428,5.71024426907534,0.47262,0.44359,0.21914,0.0,0.93534,0.5455,0.470588235294117,6,2.60315557381478,0.003,4,0.680999999999999,-0.5753,106.483299999999,-0.348151676393187,2.3842,11.6810631811836,1.88639419090815,0.0,1.69996665011275,0.174921107331822,0.0,1.79187141384513,1.0112471194824,0.05293,0.0,1.1875,0.03177,14.8859194261302,15.0242084838426,2.545,3.524
643,1.88320728999999,12,3,0.305303846964547,0.0671549393049461,0.03079392875562,-0.121138751784157,47.2370402620468,1,2.22679245271129,0.928023344646048,0.135289172996587,0.436993008336127,1.4851135361552,13.319494590017,-0.0772804862685816,-5.45855709876543,6.72545816265682,0.50704,0.43731,0.29155,0.08696,1.02612,0.62911,0.35,3,4.75505018061921,0.546,2,3.181,1.37229999999999,100.551,-0.36019488673497,5.7986,15.1531332072024,4.40771335974947,0.511617367913138,0.622515453483633,0.135289172996587,0.511617367913138,2.04180984224965,1.16977649701856,0.0781,0.02453,1.30435,0.03483,7.13016837154728,14.3175627450057,0.661,2.134
1482,15.9616230399999,24,4,0.693630329540993,-0.154131246206448,0.340888877350848,-0.152558657596715,41.4578564434402,6,2.10517171552253,0.25,-0.372337921774257,0.443436818306102,1.87304826701877,11.5655588570786,-0.274322055103617,-0.372337921774257,15.4107179922455,0.47982,0.44074,0.26874,0.02632,1.09601,0.40169,0.342465753424657,3,7.33808777450334,0.003,4,5.828,3.99519999999999,167.5572,-0.344065630273977,7.69308,41.3235531145581,8.46363472885922,0.0,2.11301481440208,0.628862308953555,0.0,2.19898654504399,1.22407775877916,0.06327,0.0,1.30263,0.01962,0.0,38.147836491015,1.758,2.864
1613,5.040025,12,3,0.442160119879039,-0.00913700741677447,-0.0350608197170335,0.0978687424487803,32.1854315469419,4,2.14203493670128,0.310543824489773,-0.981201791514047,0.453774092970521,1.69697368903943,13.2347016863469,-0.225501740047871,-0.981201791514047,9.84600471502769,0.47092,0.44,0.37161,0.01786,0.92715,0.52981,0.296296296296296,3,9.36348727887085,1.134,4,2.747,2.245,115.389599999999,-0.360785833788449,4.12498,19.2961672565624,4.35958892624557,0.472745904245758,2.32512146216511,0.254103717661063,0.697329315091813,1.99402777777777,1.12109835600907,0.05724,0.03575,1.15179,0.02814,15.4014890913139,29.7253398276816,1.474,2.024
1007,6.43636899999999,18,2,0.388148733312172,-0.090597406925835,0.150460711663816,-0.0593358592002525,31.9089183723583,5,1.29152492855088,0.282360161368812,0.929899691358024,0.447403497915485,2.04070777520272,6.0962765518235,-0.199446146282122,0.682971860040312,12.3708484584373,0.48556,0.44634,0.26773,0.01667,0.94786,0.0319,0.526315789473684,1,8.68816231547519,0.003,6,4.198,2.53699999999999,132.8015,-0.345308018005021,5.72188,35.619036090475,5.48377394530175,0.0,2.42438209961568,0.929899691358024,0.0,2.19100318935421,1.25247931999309,0.06349,0.0,1.29167,0.0154,34.2130288239721,34.0588833248421,1.409,2.327
379,1.96392195999999,15,3,0.38293328214867,-0.0169637821435111,-0.00314997406097043,-0.109655267687868,25.1854315469419,2,1.56282908554046,0.386082763487954,-0.746371908331233,0.595362654320987,1.14591112370874,13.4118035960685,-0.0505555555555554,-0.746371908331233,6.19402822387297,0.46122,0.44237,0.41298,0.07143,1.04551,0.33433,0.454545454545454,1,9.22623593081685,1.089,4,2.307,1.40139999999999,83.9162,-0.360660090435994,3.81447,13.5868745063324,0.280752179468361,0.555348403250189,5.6693499622071,-0.746371908331233,0.649035260224383,1.57974022633744,0.748148410598807,0.11567,0.05058,1.46429,0.02821,5.19999662083737,17.6554909227229,1.075,2.141
1288,0.376014239999998,14,4,0.546683675687634,0.0404015600891149,-0.0925413629102481,-0.0626276949838918,47.2010958600667,0,2.7388645113041,0.63419716542331,-0.182542293923742,0.398680909863945,1.61025297488906,12.0792588801638,0.0532490108526262,-4.77769202063247,2.70206025954073,0.50533,0.44085,0.27705,0.02,1.02756,0.58852,0.487179487179487,6,5.46782795582305,-0.088,4,0.146,0.613199999999998,106.1564,-0.293258765919215,5.68287,14.8738830269324,2.11527520280555,0.437759379986562,-1.72639794635275,0.441629583607779,0.437759379986562,2.12980941466244,0.95882951837473,0.08274,0.02256,1.41,0.03386,5.81146133176055,13.7709852739119,2.01099999999999,4.17899999999999
1198,4.32723204,11,2,0.411041990608653,0.11817943540492,-0.149648911359137,0.0785563289235612,35.4695819212101,2,1.36458430371021,0.247599759942248,-0.305946397077349,0.502329674763913,1.86565287226001,12.0255799634668,0.0472813436074017,-1.49044280675233,3.03492349814099,0.49549,0.4434,0.37178,0.05263,0.94693,0.24501,0.555555555555555,4,7.47801228510098,0.197,4,2.176,2.0802,77.5582999999999,-0.273720583510999,3.54106,12.8832566870483,4.74940643089654,0.443048338162425,-1.49044280675233,0.640303261736793,0.443048338162425,2.07962286715097,1.29932014781221,0.11297,0.0297,1.44737,0.02647,2.62074139420889,10.6729799288948,1.453,2.985
960,0.108372640000001,0,2,0.159164372744389,-0.0350500000929447,0.00697629473653371,0.00510607719546293,23.5489380710818,1,2.22606535332623,0.986404837013492,1.46263747165532,0.0,0.0,10.4938144841269,-0.0235873724489796,-0.154597991202654,8.3873782667496,0.48485,0.44667,0.28125,0.0,0.31831,0.40421,0.326923076923076,2,5.02609772455282,0.693,10,4.46399999999999,-0.329200000000002,86.0508,-0.393036077404403,3.68948,10.3341409202569,0.0,0.223494819223985,10.0718834246661,0.0,0.329950081884605,0.0,0.0,0.01419,0.03914,0.68182,0.03401,13.0775229424679,21.3210525827088,0.861999999999999,1.134
1720,0.671252490000002,6,3,0.309341113856916,-0.0203211943370203,0.0242947543025159,0.0247126336727697,24.3234071066228,2,1.50754064258472,0.442044204386692,0.36414595930965,0.385579294217687,1.83398817397329,10.2578054138322,-0.0411139455782312,-0.0758889991181661,7.39389634744793,0.47727,0.44667,0.42857,0.02273,0.52134,0.22818,0.354166666666666,2,13.4991312542302,0.891,10,2.335,-0.819300000000001,84.0281,-0.392351103814483,3.77719,9.00069704270597,3.08269707420005,0.293926917989418,5.45921918304358,0.36414595930965,0.466367315444696,2.13478174603174,1.42679610733182,0.02569,0.04205,0.90909,0.02601,9.8197262515112,28.4695712104903,1.002,1.55
1772,0.106798240000001,12,4,0.440891663315629,-0.0450640962269237,0.180393997477278,-0.204732703669549,38.4578564434402,5,2.19230538624167,0.377110389457017,-0.224377054569361,0.426355505165028,1.77699003940491,12.4213497220251,0.00171629735565795,-0.224377054569361,10.6287451658585,0.47809,0.44433,0.35259,0.01429,0.87754,0.36369,0.328571428571428,4,14.5908175033162,1.058,9,5.043,-0.326800000000001,144.9364,-0.419851986620022,4.34507,25.5316340915164,3.55201869127134,0.478463108367995,1.43512541127682,0.282198980758998,0.558642428754938,2.14247819035021,1.1840993868979,0.04642,0.0394,1.09286,0.01531,30.3437778930028,45.6004855569145,1.84599999999999,3.103
1182,3.90378563999999,12,6,0.762339914684592,0.189026148874887,0.0668178373320016,-0.458729402803576,90.0430521445726,2,3.07891572988307,1.38349721952122,-0.137949682959602,0.499730422070113,1.52351036067719,14.2600627781977,-0.334459587847484,-5.98395397665238,5.78624406141133,0.51889,0.43953,0.1606,0.0,1.1024,0.70876,0.352941176470588,7,4.11402333164158,0.359,4,1.242,1.97579999999999,124.845,-0.305023702701358,4.03478,17.6116541665803,0.890047731026568,0.241225994513031,2.81332647462277,0.177131204333585,0.241225994513031,1.7339252950249,0.356480291705159,0.07236,0.01842,1.23333,0.03223,14.1743239301332,15.1185651319809,2.716,3.99099999999999
216,0.00337561000000007,18,5,0.702798408836549,-0.117251229969403,-0.151425905668233,0.278436999220841,40.7343696180238,3,2.27205589548905,0.431380893969495,-0.828998377217544,0.540306516124968,0.907069890602596,14.6502550553901,-0.346972886844473,-0.828998377217544,9.88170507478436,0.46721,0.44433,0.3608,0.05714,1.07469,0.42287,0.492063492063492,2,17.0238932837058,1.411,6,2.183,-0.0581000000000006,137.286599999999,-0.361586595188346,4.82909,16.1049224886538,0.781841073649014,0.526394122062521,2.41030977558401,-0.828998377217544,0.533565530809494,1.83910782522885,0.720525799940933,0.06825,0.02988,1.25,0.02437,23.4595274138641,33.7919300934523,2.241,3.201
908,0.0885657599999999,12,6,0.476149468826518,0.142695383751109,-0.144022112892131,-0.0668484662276476,27.3667748157986,2,1.95102594704563,0.577989695845311,-0.773435374149659,0.647208719135802,0.857492283950617,12.3284500188964,0.260130031179138,-0.795563271604938,1.96589687809691,0.44545,0.44194,0.4898,0.04545,1.22859,0.51731,0.5,3,9.94483508688367,1.208,4,0.504,0.297599999999999,77.6108,-0.361348825595073,2.16108,3.91830960779373,-1.35053413958175,0.603472615898211,0.654444444444444,-0.570622165532879,0.622327569916855,1.27494598765432,0.046456443688587,0.13524,0.05379,1.52273,0.03524,4.0464881194,16.3104114879541,0.888999999999999,2.26199999999999
1125,5.41260225,17,3,0.530170481081993,0.129688374103837,0.00754292960471903,-0.179582830323982,38.2510616514552,4,1.9720715879892,0.467015856763535,-0.317209838766419,0.476062072283073,1.68459978013778,12.3848346649776,0.164180949967354,-1.76273946581376,5.77906257462096,0.47619,0.44359,0.3675,0.03571,1.00268,0.40602,0.533333333333333,8,7.21236671603996,-0.088,5,0.537,2.3265,115.4198,-0.307114839446003,1.66562,17.0568041297327,6.15995021300084,0.444142444206026,-1.76273946581376,0.56013091099848,0.444142444206026,2.05110874826072,1.21108718446287,0.07853,0.01942,1.38393,0.02679,5.48919808995982,17.1104721802888,2.112,4.282
1652,1.43832048999999,6,5,0.985933350847482,-0.0691018549805763,0.18853083590511,-0.213195272509778,43.9522860815341,0,2.5344029489341,0.616897483149637,0.175046155269335,0.473435230669402,1.98868924267237,14.2152931103727,-0.249766844705395,-0.160380166111171,10.5781880785413,0.47094,0.44579,0.39201,0.01282,0.75727,0.43619,0.38095238095238,7,21.1425865244365,0.003,12,0.851,-1.19929999999999,148.709799999999,-0.382034039123599,3.85048,10.287907920878,1.71442264347071,0.0,2.02140954028535,0.823938377105765,0.0,2.02350403124212,0.890484266364948,0.01638,0.0,0.91667,0.02442,20.5818597766088,36.5637228666921,2.875,3.08
336,0.0675999999999999,15,4,0.353896661555624,-0.0354618548085566,-0.0531752872487338,-0.0257454725042438,23.0978761421637,3,1.68284912949886,0.34301303412082,-0.16897581254724,0.5671875,1.39758744855967,11.5978333088668,-0.0835416666666668,-0.16897581254724,4.76929912421516,0.46667,0.44286,0.42857,0.05,1.02948,0.37234,0.46875,1,9.48780080746098,1.274,4,1.4,0.259999999999999,82.8258,-0.361656951560018,3.73039,14.1425624632569,1.91556190686151,0.555654525699168,5.72782218442932,0.0284778911564631,0.615289511925063,1.75781179138321,0.785177626606198,0.10525,0.0503,1.4875,0.03152,6.20466093267842,18.5609590635692,1.226,2.304
842,0.248502249999999,9,1,0.194142289262812,-0.0782392879786414,0.025905463723375,0.00773080102285139,66.1125007306858,3,1.70908174930971,0.554412089261924,0.413935211430251,0.45130999622071,2.0632336020828,12.2730212270093,0.133328189300411,0.0412576635592512,5.56358690793755,0.51746,0.44737,0.32209,0.0,0.62583,0.25341,0.432432432432432,4,9.33325826946399,0.197,10,2.612,0.498499999999999,86.6757,-0.292583921703116,3.74387,11.874240074116,2.6043287037037,0.539647974930713,2.96559897801713,1.29030092592592,0.539647974930713,2.18261574074074,1.31402777777777,0.05013,0.02258,1.17857,0.02845,6.97733910718555,16.8907263558675,0.787,2.094
265,3.46108815999999,18,4,0.519341711715161,-0.141042177165326,0.172819605486771,-0.0590705136950659,43.5856094818902,2,2.39583527408709,0.441638319043509,0.268495302940583,0.469004145118811,1.69635362766675,9.98946388003685,-0.407774305867046,-1.61582962280171,11.2762776302175,0.48725,0.44468,0.35614,0.04412,0.89857,0.45654,0.461538461538461,1,11.0581660926363,1.089,6,3.2,1.86039999999999,148.2662,-0.361379117702991,6.22068,27.119673883343,5.85068667963378,0.47762653223792,-1.61582962280171,0.268495302940583,0.513447388645221,2.11623713991769,1.19891474834524,0.05783,0.02832,1.19853,0.02607,18.997278728793,33.7936213489459,2.177,2.823
963,1.52004240999999,0,2,0.150368188972197,-0.0231470881443409,-0.00357709896156736,-5.37459501908417e-05,24.5489380710818,0,2.28268880551524,1.09587310042825,0.0,0.0,0.0,10.5826155307802,0.0604081632653061,-0.045411260183086,9.69170064792506,0.48551,0.45082,0.31343,0.0,0.12587,0.35291,0.350877192982456,2,7.21301294269474,0.693,15,5.43299999999999,-1.23289999999999,84.5824,-0.39305430452692,4.141,0.0,0.0,0.197493858654572,10.5451496756109,0.0,0.21018675988914,0.0,0.0,0.0,0.03733,0.6087,0.03404,15.5450342792014,25.6516837404086,0.843,1.08999999999999
1758,7.15723008999999,18,3,0.333192276940668,-0.0126336794653738,0.0298577530738146,0.010674820292129,35.6833874078993,5,2.61301470324398,0.801214396602398,-0.959196930581309,0.380563362919132,1.76049301941978,10.8739060840167,-0.223861292202066,-0.959196930581309,13.4462574021493,0.48182,0.44194,0.30818,0.01515,1.03618,0.59131,0.34375,3,7.0424079091354,1.134,5,5.065,2.67529999999999,142.606,-0.36051073186256,6.33417,31.5126374512897,7.08737369901043,0.44126793143979,2.43935332157554,0.288529544552133,0.673731529820861,2.23219540256017,1.34708847606484,0.05915,0.02753,1.24242,0.02834,25.3163095831698,33.7729477002486,1.244,2.364
1183,1.96981225,18,6,0.540771817476338,-0.10849158235733,-0.0205645436486911,-0.0707608472144864,80.7048065109434,2,2.23537511560881,0.488641942096356,-0.530138345064529,0.574560171985004,0.833846510698963,12.0966086275534,-0.071546998818148,-0.756431267078813,5.06472730895405,0.47849,0.43933,0.3236,0.03226,1.26225,0.58466,0.534883720930232,4,5.67795399902436,0.003,3,2.67299999999999,1.4035,116.1694,-0.307628447451068,4.30157,16.7182029030859,1.21260676688426,0.634123816792623,2.40719265767332,-0.530138345064529,0.634123816792623,1.77396852401046,1.06881213524858,0.12563,0.01922,1.54032,0.02718,10.7338727602091,19.9791242369732,0.527999999999999,3.071
