,ALogp2,naAromAtom,nO,ATSc1,ATSc3,ATSc4,ATSc5,ATSm1,C3SP2,SC-3,SC-5,minwHBa,minHaaCH,minaaCH,maxHBa,hmin,gmin,LipoaffinityIndex,ETA_AlphaP,ETA_Epsilon_3,ETA_Shape_Y,ETA_BetaP_ns_d,ETA_EtaP_F,ETA_Eta_B,FMF,nHBAcc,MDEC-33,MLFER_A,nTRing,XLogP,ALogP,BCUTc-1l,BCUTc-1h,SCH-7,VCH-6,VC-5,SHBa,minHBa,hmax,ETA_Epsilon_1,ETA_Epsilon_2,ETA_dEpsilon_B,ETA_BetaP,ETA_BetaP_s,ETA_EtaP_B_RC,MDEC-23,MLFER_BH,MLFER_S,MLFER_E
777,0.740460249999998,9,1,0.17961550724517,-0.0431703022138429,0.00695708127121284,-0.00662943727307434,21.4944296380939,5,1.70908174930971,0.554412089261924,0.323347741874527,0.438263888888888,1.92318735827664,12.1418680713025,0.128472222222222,0.172499999999999,6.51801050949546,0.48167,0.44815,0.36332,0.0,0.72285,0.25341,0.421052631578947,3,9.33325826946399,0.197,10,2.707,0.860499999999998,-0.294116769237801,0.158770632038757,1.05639018261591,0.219064355733179,0.250990957377843,15.1899805524061,3.04811248110355,0.563582766439909,0.55175,0.77833,0.04821,1.2125,0.6125,0.02987,17.9556015140439,0.716,1.712,2.028
345,0.00910115999999986,15,4,0.372359720035052,-0.023323624862326,-0.011283048907222,-0.0710715862166923,21.4578564434402,1,1.42674632205251,0.333333333333333,-0.238330236415553,0.611342592592592,1.35814043209876,9.42095511043923,0.0488888888888886,-0.238330236415553,3.12412018780969,0.45741,0.444,0.4251,0.08333,1.01212,0.28301,0.555555555555555,1,6.86643562625151,1.381,4,1.502,0.0953999999999992,-0.360811113697585,0.180680788955814,0.632276495357322,0.0858757228818962,0.0470956976391759,33.4493443982531,5.46592403628117,0.670052083333333,0.69506,0.89259,0.1284,1.56944,0.65278,0.03006,14.7369720114106,1.068,2.515,2.48299999999999
20,0.000924160000000127,12,3,0.460205731376969,-0.126503941135931,0.16122553287772,-0.0797429463333736,40.8111404463493,1,1.70379700044522,0.219416096821287,0.383306758704806,0.430391786344167,1.76271349531484,9.98783838125346,-0.436881239074254,-1.333489315176,12.5406399554638,0.49167,0.44545,0.27966,0.03125,0.65718,0.17174,0.462686567164179,1,8.52991034467666,0.546,6,5.446,-0.030400000000002,-0.36052768735834,0.185447439447376,0.552325008040581,0.274619719780854,0.123272692346871,23.8208005962351,-1.333489315176,0.73317565297724,0.53532,0.79271,0.03575,1.03125,0.625,0.0188,29.3738586216194,1.801,2.288,2.529
745,0.398792249999998,6,2,0.200904166913959,-0.067108090923785,0.0320575683639508,-0.00198380969624767,64.8070288623972,3,1.72559135692861,0.443300978150812,0.350213241160661,0.43865374622071,1.77012017615688,12.18066680839,0.106383744855967,0.0426335611405057,5.98055729633828,0.525,0.44286,0.28571,0.025,0.53938,0.34272,0.333333333333333,1,6.63197570786509,0.546,6,3.545,0.631499999999998,-0.360732570505117,0.176482731330452,0.854521096013088,0.190934384436296,0.273497098779718,21.9201348340262,9.73946802563618,0.50161611866969,0.54615,0.78,0.0419,1.05,0.575,0.03004,18.2936843457772,0.777999999999999,1.807,1.831
694,6.04274723999999,12,3,0.304222322046762,0.0668612062774719,-0.0617590542683865,0.0861924450662711,21.3234071066228,6,1.62964688051006,0.588305957770552,-0.349629629629629,0.461825042517006,1.63777399848828,12.1809674981103,-0.0258333333333333,-0.349629629629629,5.7866536292202,0.47368,0.4434,0.5,0.02632,0.92329,0.41115,0.424242424242424,1,15.4853308170609,0.546,6,2.62599999999999,2.45819999999999,-0.36009751241912,0.299219832142857,0.513734333402548,0.0544244257436623,0.188774416874652,27.3298760707986,5.40680555555555,0.672708333333333,0.6,0.82105,0.08,1.34211,0.60526,0.03522,12.5987820567028,0.897,2.325,2.101
1808,3.81655295999999,21,5,0.431783386224278,-0.0171951594661131,0.0109545134003662,0.0191216927207588,41.0000982161547,4,2.22718018345068,0.413860541265732,-0.912092318120976,0.5208491192746,1.66703639129726,11.2380458585157,-0.315016180083144,-1.67993486005966,7.81243546615443,0.48387,0.44253,0.36667,0.04839,1.141,0.47417,0.431372549019607,2,12.4545369783789,1.67699999999999,5,3.165,1.95359999999999,-0.36137987674825,0.28666223185284,0.786394545154457,0.237523441651095,0.166677363703183,44.6703030152802,-1.67993486005966,0.659685355604592,0.62353,0.83226,0.0975,1.41935,0.59677,0.02639,33.4274410429221,1.487,2.877,3.49999999999999
1148,0.257251840000001,11,1,0.415241775748628,0.0304383887575792,0.0317153626330044,-0.0504038956664461,78.6002340704122,1,1.91273189814402,0.73672640820605,-0.119785217488139,0.382705119180362,2.22970589221338,12.4076702853688,-0.211944701588079,-1.19085602802506,8.15869575077416,0.52222,0.444,0.23404,0.01852,0.73924,0.33189,0.442307692307692,5,2.44116173420836,0.3,4,2.319,-0.507200000000001,-0.289711040138451,0.217996751195483,0.539210691869579,0.237620228530914,0.284443040831316,21.980243547668,-1.19085602802506,0.554853001385739,0.55962,0.8,0.0383,1.12963,0.64815,0.02503,15.4131274058439,2.014,2.861,3.068
878,2.35499715999999,15,1,0.141907499276329,-0.0549838699677023,0.0086554199505839,0.00371696986422165,21.4944296380939,3,1.24098736641068,0.303080834149578,0.279839773872512,0.443300736961451,1.70417115457294,9.42478818843627,-0.00816184807256248,0.279839773872512,8.34996045127067,0.48167,0.44286,0.35294,0.025,0.87828,0.21133,0.394736842105263,2,6.10058838891113,0.546,4,2.652,1.53459999999999,-0.360455091705295,0.0946507577426759,0.691980953730828,0.108945465253416,0.100861291778952,11.514924242858,2.09013605442176,0.582963176393912,0.55175,0.77833,0.06417,1.375,0.6,0.02347,17.9267444030987,0.733999999999999,1.657,2.27499999999999
129,4.04774160999999,18,2,0.401464060941813,-0.0913557706400696,0.161956462023298,-0.0771680129401591,43.9818485814836,3,2.29519676554468,0.68336326640464,0.340906974832468,0.40814210710522,1.81983764597636,10.1264146136523,-0.235915867088681,-0.331019081052224,14.5508922247307,0.49062,0.44468,0.25778,0.04412,0.9406,0.37819,0.462686567164179,2,5.04185001892446,0.546,6,4.021,2.01189999999999,-0.360541543812,0.14168303095493,0.626090925960487,0.186619607994746,0.336701323020543,22.1313457499353,0.869043489875962,0.637238586989825,0.54805,0.7888,0.05253,1.20588,0.63235,0.02377,28.3623924233828,1.682,2.662,3.003
1325,0.463080249999998,18,3,0.536294606190896,-0.0271238115555274,0.158138601812215,-0.256862374593501,33.7563176170245,2,1.56183487355559,0.284517796864424,-0.283925039037105,0.472925292545001,1.57292155458013,12.1891709708574,0.000385408793146746,-0.283925039037105,6.48555399552401,0.47888,0.44603,0.36316,0.02174,1.02782,0.22738,0.617647058823529,3,8.25064798207175,0.371,7,1.351,0.680499999999998,-0.320617277406188,0.255088599285846,0.693656678838916,0.112889363231292,0.0487592202399685,26.5385335151915,0.788361072535789,0.782244997516913,0.68193,0.8646,0.11692,1.54348,0.67391,0.02484,18.2004475578704,1.068,2.767,2.67999999999999
34,9.93636484000001,6,4,0.437563838680431,0.00586318900395972,0.0307030607561341,-0.0383026547540538,49.5856094818902,2,2.62271327293662,1.10992743877095,0.271667749746497,0.371211439753891,1.80211962229892,12.1500762381582,-0.0197797922089293,-1.31308216594073,14.053336594891,0.48917,0.44035,0.27598,0.0125,0.46186,0.64015,0.178947368421052,4,12.6998310055092,1.236,10,6.88099999999999,-3.1522,-0.392176002651715,0.202635578041302,0.903904710519987,0.327585781916158,0.692807444428316,45.5014239461961,-1.31308216594073,0.662306101452926,0.50772,0.79333,0.01234,0.78125,0.58125,0.0246,31.4918460384133,2.148,2.691,2.27299999999999
1282,2.20819599999999,17,3,0.508772767110192,0.0169353736593343,-0.015809403501692,0.0523939986220006,28.4033480104522,2,1.84087397591805,0.201184463531091,-0.283156019498912,0.500153467945363,1.74450283971613,10.9969846984806,0.0781400410255929,-0.283156019498912,6.99475300058645,0.468,0.44085,0.34188,0.06,1.06002,0.40601,0.452380952380952,4,5.97445690302095,0.455,3,2.004,1.48599999999999,-0.339123306758251,0.251276718794656,0.538857575893319,0.0903488063492113,0.0269996285060304,28.8773378012391,2.68217383186639,0.735580435878054,0.62143,0.84,0.08459,1.5,0.64,0.02656,17.7732051942615,1.343,2.963,2.634
798,0.355931560000001,9,2,0.572971039163248,0.0375894208996595,-0.0870478013625008,0.0691368204222835,30.7750310907628,5,3.03516512032051,0.984192823192917,-1.16153250188964,0.592706916099773,1.44682681405895,13.6027291194255,0.0365561224489794,-4.77728174603174,7.05398342143802,0.45099,0.44545,0.36956,0.0,1.01042,0.60453,0.432432432432432,4,12.450393483284,0.197,10,2.437,0.596600000000001,-0.294300694126354,0.439986946073523,1.08059803394608,0.193098792568359,0.285214674147248,68.7173890227387,2.72446086073318,1.44515199829931,0.71287,0.93651,0.08078,1.19792,0.63542,0.03952,17.0802135206463,0.929999999999999,2.053,1.867
535,1.79935395999999,18,2,0.28739367190471,-0.0166043954176305,-0.00577152978022146,0.0759995327271444,33.2688986736348,4,2.08263537520479,0.365693494702146,0.282747664885527,0.373661659108087,1.71312754828052,10.0683064044017,-0.14890846597286,0.053415900310741,12.4038860897811,0.4828,0.44588,0.35412,0.03226,0.95372,0.33355,0.459016393442622,2,9.64339380660624,1.089,6,2.765,1.34139999999999,-0.361366936051211,0.0794080028938082,0.657271820680704,0.176436400426975,0.175534491464443,24.855748593135,2.3647582829428,0.791311728395061,0.54153,0.77527,0.05503,1.24194,0.62903,0.02463,38.1177304578518,1.774,2.605,3.018
1517,4.55480963999999,18,6,0.766306249885343,-0.000810210918442298,-0.168244623864452,0.230179880596542,40.6509024913309,5,2.73400682534624,0.555777911288278,-1.0950038545902,0.603006118635853,0.972241698856473,14.2067900131836,-0.258237630700428,-1.0950038545902,8.94911349479441,0.45671,0.44194,0.43128,0.06061,1.28627,0.69083,0.46938775510204,3,19.2225828548352,1.134,5,2.865,2.13419999999999,-0.357586482257082,0.301686412483631,0.643462545955176,0.0854251314043412,0.128710929278694,81.1814223579602,5.2994053621992,0.808381519274376,0.70875,0.90693,0.12665,1.40909,0.62121,0.03136,32.4555798320339,1.45099999999999,3.536,2.64699999999999
1023,0.414607209999999,12,7,0.660502311492451,-0.122308406149629,-0.250332780622857,0.436899569671734,37.4212832487866,6,3.73310755701403,1.16518323821577,-0.470556972789115,0.605975346252673,1.2592750201805,13.4448546154572,-0.33259491267811,-1.14032993869634,5.12200658387445,0.46354,0.44222,0.4382,0.04688,1.03842,0.92899,0.327586206896551,2,22.4500543333867,1.21899999999999,7,3.34099999999999,0.643899999999999,-0.387320326698988,0.200759341876833,0.865009602340246,0.116912652490954,0.326705017866892,66.3882974329484,5.83225718065003,0.824596175955077,0.61322,0.86771,0.06772,1.16406,0.61719,0.03978,24.2246748731544,1.66999999999999,2.849,2.79699999999999
1780,0.00117649000000023,12,2,0.232267518139569,0.0313402212132079,-0.0197669704965579,-0.00680379822777572,34.9089183723583,5,2.0786115937743,0.259259259259259,-0.0342381656804731,0.413782059215636,1.80578599467065,12.0013072050183,-0.00611201562063201,-0.0342381656804731,13.1633697487125,0.48687,0.44505,0.34232,0.01515,0.80465,0.31238,0.338235294117647,2,14.5908175033162,0.914,9,7.669,0.0343000000000034,-0.360498762646416,0.22388782695661,0.809353743464338,0.287863363908447,0.145833333333333,24.8030059535285,2.92849784235166,0.534384554939208,0.52255,0.75859,0.04239,1.10606,0.59091,0.01468,44.4722662570164,1.127,2.61,2.598
515,5.74512960999999,16,1,0.0549916452465604,-0.00919596574631571,-0.00067822936282844,-3.8875454111984e-05,17.7744690355409,4,0.955341801261479,0.166666666666666,0.308066368522718,0.4575,1.71282123960695,9.49170382968002,0.265306122448979,0.308066368522718,7.8383582377488,0.4902,0.44468,0.3,0.02941,0.91663,0.08753,0.551724137931034,0,4.03969545543756,0.546,4,3.92399999999999,2.39689999999999,-0.360423890636038,0.11515376432734,0.35870074663865,0.080187537387448,0.0555555555555555,9.49170382968002,9.49170382968002,0.570348403250189,0.56092,0.7451,0.09277,1.54412,0.57353,0.02033,19.6016677991835,0.575,1.659,2.437
1519,25.6542249999999,18,6,0.919868003534483,0.284799302397934,-0.0492435480994831,0.036900107408468,45.1529466303736,7,4.00499765054638,0.469747500816245,-1.07270966470737,0.53047935387424,1.11298765071811,13.0334582684295,-0.0983881961184869,-4.84722254933637,10.6512578611535,0.45436,0.44118,0.36681,0.02778,1.26101,0.91705,0.418181818181818,3,16.1660570327039,1.134,5,4.71399999999999,5.06499999999999,-0.360447662758543,0.52762252837083,0.57513415993265,0.0891466479658846,0.133140750127061,89.7201197371253,3.92203494997995,1.54426885736002,0.70623,0.92064,0.11607,1.3125,0.61806,0.03503,37.0883107784562,1.36399999999999,3.323,2.59099999999999
1156,2.57249520999999,12,7,1.10466165337254,0.481752078887887,-0.276504544815396,0.0252395717637117,40.501224152616,3,2.09548608399022,0.522585730403683,-0.549206917625536,0.531049283948355,1.42707855322457,12.7084093037284,0.122585374032762,-0.549206917625536,5.8600975247412,0.45686,0.44167,0.34764,0.0,1.01813,0.45734,0.457627118644067,8,7.67276669835811,0.068,6,0.783999999999999,-1.60389999999999,-0.316760773174982,0.293033057733098,0.623928049682181,0.096108638163831,0.0940621292468744,70.7984451318449,1.13874511003173,0.863509416358747,0.64181,0.89314,0.05777,1.19853,0.66912,0.02357,23.3100405512578,2.322,3.23,2.73799999999999
1109,0.242063999999999,21,2,0.435544970300283,-0.0362288858417034,0.136047111812275,-0.068270705369702,34.6288789749113,2,1.6426291940878,0.247193874599065,0.256746877787363,0.47778336797682,1.70341762722811,9.66774600834012,-0.172328428195581,0.256746877787363,12.9045143335055,0.48021,0.44545,0.27983,0.03125,0.97332,0.1549,0.508196721311475,3,5.68400194438833,0.546,6,3.065,0.491999999999999,-0.360546221198862,0.121867530851289,0.817372497203083,0.221435457826687,0.0738327760923789,20.3797182430263,2.23009311386819,0.749122102544721,0.55464,0.78542,0.06048,1.33594,0.64844,0.01828,27.590517070973,1.976,2.816,3.22799999999999
258,0.026082249999999,18,4,0.570299186633074,-0.134738091274558,0.122715217666432,-0.0320491756525071,40.9599005824829,3,2.17583085062411,0.553046267235569,-0.643162150365693,0.490624803162005,1.3334080258149,14.9547834419082,-0.418515046607787,-0.643162150365693,12.7782958824818,0.47275,0.444,0.34667,0.05556,0.97314,0.40603,0.457142857142857,1,17.3302079608739,1.089,6,3.679,0.161499999999997,-0.360793009626943,0.159044708476563,0.576957135678628,0.0960307439218485,0.207024234156,49.6305144396186,2.48139549791474,0.897683610481229,0.57116,0.82725,0.05546,1.18056,0.625,0.02322,33.8280709488684,1.98,2.724,2.67
1730,8.84586563999999,18,3,0.332141823168224,-0.0116636423532891,0.0283247807179519,0.00557413424562607,31.6833874078993,4,2.2106457761818,0.68336326640464,-0.960827173367115,0.447939814814814,1.74557889501071,10.7887035554971,-0.181751740047871,-0.960827173367115,10.8650970544103,0.47931,0.44321,0.28058,0.01724,1.08015,0.43383,0.423076923076923,3,4.86735580865639,1.134,5,3.136,2.97419999999999,-0.360500893246075,0.283438408833669,0.48140185164486,0.111859903667738,0.336701323020543,32.0218319798205,2.39729738809103,0.689448681877763,0.575,0.7931,0.07639,1.34483,0.60345,0.02682,27.9759443147885,1.23,2.427,2.77799999999999
1955,6.87540840999999,24,7,0.616123281188342,0.0643104826676859,-0.24964960169151,0.15080909009868,60.2619861950854,6,3.79370590563493,0.581694944163248,-0.0216758147855886,0.496214612902774,1.27074567570425,13.6194035831934,-0.432351106302415,-5.87483801336187,9.21617559674267,0.4849,0.44513,0.3521,0.06098,1.26242,0.75625,0.53030303030303,3,17.3066455566966,1.632,7,3.386,2.62209999999999,-0.363949447254393,0.278504071145344,1.44024627960431,0.308684095951744,0.208357640492181,69.2790980670795,0.686186794901362,1.57977528769323,0.64423,0.85412,0.10254,1.39634,0.62195,0.03103,46.8409295626814,2.03299999999999,3.736,3.803
1275,0.48344209,21,2,0.526033194085683,0.0431275824291905,-0.183751904938208,0.220607444944541,73.3890139052693,2,1.76695323077239,0.365450890140006,-0.397679514506748,0.552205504115226,1.35768346941319,13.9172261300123,-0.0114825649038312,-0.397679514506748,7.81629166108744,0.49945,0.44444,0.34654,0.05769,1.10998,0.3167,0.621621621621621,4,9.44186979747024,-0.088,5,1.547,0.6953,-0.288550603710184,0.236971966607334,0.692664178912604,0.111113813589036,0.0611495375483349,34.7308410037115,2.82928046527252,0.667025462962963,0.68687,0.85055,0.12661,1.57692,0.65385,0.02541,21.303322388608,1.227,3.316,3.164
60,8.29843249,18,2,0.111232714974139,-0.0187392485008031,-0.00217517839973194,-0.00324283814046975,25.5489380710818,5,1.32454414378869,0.224513414017739,0.251449724951709,0.442893518518518,1.70239969135802,9.60912227237849,0.190334467120181,0.251449724951709,9.19236293966515,0.48611,0.44118,0.3,0.04167,1.02931,0.22817,0.454545454545454,0,7.3520743525686,1.089,3,5.032,2.8807,-0.361398870382761,0.0740539298236936,0.321817276630483,0.0876305705105347,0.0932265361281857,19.2182445447569,9.60912227237849,0.54177544194522,0.55303,0.76389,0.07907,1.41667,0.5625,0.02026,29.7625003269098,0.835,2.053,2.41
435,1.44696840999999,19,3,0.304922759187967,0.0168157953504403,-0.0411024387202965,0.0215136922946799,23.6833874078993,3,1.5161824628322,0.274971652376843,0.157585224019207,0.522222222222222,1.56788838836728,9.56974230577089,-0.0380839002267574,0.157585224019207,6.08844247428026,0.47143,0.44737,0.40404,0.04762,1.04897,0.21054,0.59375,1,9.10274815715849,1.089,6,1.874,1.20289999999999,-0.361350845741256,0.181248121078633,0.740647695865731,0.10993198409813,0.0732802669531905,24.8353700814577,5.76270431783824,0.643263888888888,0.64688,0.82857,0.12034,1.59524,0.64286,0.02641,22.2382655969167,1.096,2.459,3.11499999999999
619,8.46169921,18,2,0.401924791481052,-0.0903145409709987,0.118174788057264,-0.0765684917317983,33.2688986736348,5,1.64824144488967,0.224513414017739,0.227801896518492,0.459353605143284,1.69540498587711,9.78479720666523,-0.135585669165891,0.227801896518492,11.4094197477565,0.4828,0.43933,0.26058,0.03226,1.09028,0.33433,0.338983050847457,2,7.3520743525686,0.546,3,4.012,2.9089,-0.360826798961908,0.118363367439139,0.297409508396028,0.0876305705105347,0.0932265361281857,17.7186551356825,2.08468586996565,0.64965715636576,0.54972,0.77527,0.06322,1.34677,0.58871,0.01911,34.4070409959847,1.669,2.967,2.519
1708,1.81602575999999,21,3,0.447001764085209,-0.0989393317164822,0.180920566354313,-0.133315555519598,43.7563176170245,3,2.06819886285693,0.354745037871115,0.260602172991865,0.470047792265054,1.72902205702956,10.0811711196986,-0.168340018016695,0.260602172991865,12.1217660628501,0.48528,0.44505,0.33095,0.06061,1.0408,0.33355,0.5,2,10.1080651306872,1.089,6,3.654,1.3476,-0.36138767539451,0.145181566940406,0.952818412140611,0.25637656428214,0.152462947201998,31.2092112181226,0.620827011927348,0.73729261148904,0.5831,0.81472,0.07077,1.34091,0.64394,0.02314,31.930770839718,2.11499999999999,3.165,3.558
1272,0.169414559999999,12,4,0.535486535511421,0.121234829272724,-0.00534752223578165,-0.226752547114604,24.4578564434402,3,1.44651753971549,0.447758071991935,-1.08631396681721,0.533217592592592,1.45494855967078,12.5082686917359,0.15812925170068,-1.08631396681721,5.13647695076278,0.46349,0.44237,0.40069,0.02381,1.02252,0.30065,0.441176470588235,4,7.66214560091897,0.591,4,0.593,0.411599999999999,-0.348765681611859,0.291469172543945,0.632032492905221,0.130321713584696,0.11063450204216,39.6144334740068,1.56601851851851,0.769088718820861,0.64902,0.86508,0.09105,1.38095,0.64286,0.0266,17.9493061335866,1.07699999999999,2.214,2.088
